Season,Player,Points,Rebounds,Assists,Steals,Blocks,Threes,Turnovers,Free Throw Attempts,Free Throw %,Field Goal Attempts,Field Goal %,No Play %,Position
2001,Stephon Marbury,79.9,10.25,25.3,3.95,0.25,5.5,9.85,18.32,0.790393013,51.08,0.440877056,0.2,PG
2001,Stephen Jackson,25.4,8.32,5.6,3.44,0.56,2.08,5.2,5.4,0.718518519,22.88,0.424825175,0,SF
2001,Stacey Augmon,13.52173913,6.913043478,4.260869565,2.086956522,0.913043478,0,2.086956522,3.48,0.655172414,10.64,0.477443609,0.08,SG
2001,Soumaila Samake,2.705882353,3.117647059,0.058823529,0.117647059,0.823529412,0,0.235294118,0.96,0.416666667,1.92,0.375,0.32,C
2001,Sherman Douglas,16.0952381,3.523809524,6.857142857,1.714285714,0.19047619,0.380952381,3.761904762,4.6,0.747826087,12.12,0.402640264,0.16,PG
2001,Scott Burrell,8.5,1.5,0.5,1.5,0,1,0,0.16,0.25,0.6,0.466666667,0.92,SF
2001,Shawnelle Scott,3.583333333,4.166666667,0.333333333,0.416666667,0.5,0,0.916666667,0.88,0.409090909,1.64,0.414634146,0.52,C
2001,Shawn Kemp,19.17391304,11.26086957,2.826086957,1.956521739,1,0.173913043,4.304347826,5.24,0.770992366,16.52,0.406779661,0.08,PF
2001,Shawn Bradley,23.16,24.32,1.52,1.44,9.12,0.04,3.52,7.12,0.786516854,17.88,0.489932886,0,C
2001,Shareef Abdur-Rahim,66.52,29.4,10,3.6,3.08,0.48,9.24,21.24,0.834274953,51.2,0.471875,0,SF
2001,Shaquille O'Neal,92.39130435,40.86956522,12.04347826,2.043478261,8.869565217,0,9.47826087,38.88,0.513374486,56.88,0.571729958,0.08,C
2001,Shandon Anderson,28.4,13.32,7.56,3.28,1.6,1.84,5.24,7.52,0.734042553,23.6,0.445762712,0,SG
2001,Shammond Williams,19.45833333,5.5,7.916666667,1.291666667,0.166666667,2.541666667,3.416666667,3.84,0.875,14.72,0.4375,0.04,PG
2001,Sean Rooks,17.84,12.12,3.08,1.36,2.56,0.04,2.92,5.72,0.748251748,15.8,0.427848101,0,C
2001,Sean Elliott,22.72222222,9.444444444,4.5,1.277777778,1.388888889,3.055555556,2.833333333,3.36,0.714285714,13.56,0.433628319,0.28,SF
2001,Sean Colson,2.5,1,1.666666667,0.166666667,0,0.166666667,0.333333333,0.16,0.5,0.96,0.25,0.76,PG
2001,Scottie Pippen,34.33333333,15.85714286,14,4.476190476,1.666666667,3.047619048,7.333333333,6.44,0.739130435,23.84,0.451342282,0.16,SF
2001,Scott Williams,17.52173913,15.82608696,1.52173913,2.086956522,1.391304348,0.043478261,1.782608696,2.8,0.857142857,14.44,0.473684211,0.08,C
2001,Shawn Marion,57.04166667,35.33333333,6.666666667,5.5,4.5,0.875,5.375,11.56,0.809688581,46.4,0.480172414,0.04,SF
2001,John Coker,0.666666667,1.666666667,0.666666667,0.333333333,0,0,0.666666667,0,,0.32,0.125,0.88,C
2001,Randy Livingston,0,1,1,0,0,0,0,0,,0.08,0,0.96,PG
2001,Joel Przybilla,1.5,3.944444444,0.111111111,0.166666667,1.666666667,0,0.722222222,0.44,0.272727273,1.4,0.342857143,0.28,C
2001,Chucky Brown,8.5,4.5,0.916666667,0.75,0.583333333,0,0.666666667,1.36,0.647058824,3.8,0.421052632,0.52,SF
2001,Chucky Atkins,38.84,6.92,13.2,2.68,0.2,4.84,5.96,5.2,0.692307692,38.08,0.399159664,0,PG
2001,Christian Laettner,29.12,14.6,4.96,2.84,1.84,0.16,5.48,8.16,0.833333333,22.04,0.502722323,0,C-PF
2001,Chris Whitney,31,5.888888889,13.77777778,3.055555556,0.166666667,5.166666667,5.722222222,4.52,0.89380531,18.8,0.387234043,0.28,PG
2001,Chris Webber,86.27272727,35.31818182,13.36363636,4.227272727,5.363636364,0.090909091,8.863636364,18.44,0.702819957,65.4,0.480733945,0.12,PF
2001,Chris Porter,24.44444444,10.5,3.388888889,2.5,0.333333333,0,3.277777778,5.64,0.666666667,17.8,0.388764045,0.28,SF
2001,Chris Mullin,14.375,5.125,2.375,2,1.25,2.375,2.375,1.12,0.857142857,4.24,0.339622642,0.68,SF
2001,Chris Mills,36,18.6,3.6,1.8,1,1.4,4,1.44,0.861111111,7.64,0.371727749,0.8,SF
2001,Chris Mihm,23.47368421,14.73684211,0.842105263,1.052631579,2.789473684,0,4.210526316,5.04,0.793650794,15.64,0.442455243,0.24,C
2001,Chris Herren,6.916666667,1.75,4.666666667,1.166666667,0,1.333333333,1.666666667,0.48,0.75,3.84,0.302083333,0.52,PG
2001,Chris Gatling,36.60869565,17,2.652173913,2.260869565,1.173913043,1.217391304,5.173913043,9.12,0.684210526,29.32,0.448840382,0.08,PF
2001,Chris Garner,6.333333333,4,6,2.333333333,0.333333333,0,3,0.24,0.833333333,1.48,0.189189189,0.88,PG
2001,Chris Crawford,19.875,6.875,2.3125,1.3125,1,0.375,3.875,3.32,0.819277108,10.8,0.451851852,0.36,PF
2001,Chris Childs,14.48,8.08,14.2,2.36,0.6,1.28,6.24,2.84,0.845070423,13.4,0.402985075,0,PG
2001,Chris Carr,9.941176471,2.588235294,0.647058824,0.235294118,0.176470588,1,1.117647059,2.4,0.766666667,4.48,0.473214286,0.32,SG
2001,Cherokee Parks,13,9.956521739,2,1.086956522,1.565217391,0,1.782608696,1.76,0.704545455,10.96,0.489051095,0.08,C
2001,Chauncey Billups,29.70833333,6.583333333,10.83333333,2.125,0.458333333,3.041666667,4.625,6.84,0.842105263,23.48,0.422487223,0.04,SG
2001,Charlie Ward,21.65,7.95,13.65,3.5,0.5,3.35,5.6,2.8,0.8,14.92,0.415549598,0.2,PG
2001,Charles Oakley,29.92,29.64,10.56,3.04,1.92,0.44,5.56,6.08,0.835526316,31.44,0.388040712,0,PF
2001,Cedric Henderson,11.19047619,4.285714286,3.761904762,1.380952381,1.095238095,0.047619048,3,1.84,0.652173913,10.48,0.389312977,0.16,SF
2001,Cedric Ceballos,16.3125,6.625,1.25,1,0.4375,1.375,2,1.72,0.860465116,9.16,0.441048035,0.36,SF
2001,Carlos Rogers,10.52941176,8.176470588,0.529411765,0.588235294,1.058823529,0,1,2.08,0.557692308,4.4,0.681818182,0.32,C
2001,Calvin Booth,15.42105263,12.94736842,2.210526316,1.526315789,5.842105263,0,2.789473684,3.12,0.679487179,10.08,0.476190476,0.24,C
2001,Chris Dudley,3.6,9.15,0.9,0.7,1.45,0,1.3,1.44,0.388888889,2.92,0.397260274,0.2,C
2001,Calbert Cheaney,5.25,5,2.25,1,0.5,0,1.25,0.08,0.5,1.2,0.333333333,0.84,SG
2001,Clifford Robinson,53.8,13.36,9.48,3.48,3.28,3.6,7.44,14.28,0.708683473,47.44,0.422428331,0,PF
2001,Corey Maggette,31.36363636,13.22727273,3.727272727,1.590909091,0.409090909,0.772727273,4.818181818,11.52,0.774305556,19.48,0.46201232,0.12,SF
2001,David Vanterpool,17.42857143,5.285714286,9.428571429,3.285714286,0.428571429,0,5.285714286,2,0.6,4.4,0.418181818,0.72,PG
2001,David Robinson,46.04,27.64,4.64,3.2,7.88,0,4.88,18.8,0.746808511,32.92,0.486026731,0,C
2001,David Benoit,9.368421053,4.263157895,1.157894737,0.315789474,0.315789474,0.263157895,1.473684211,1.56,0.794871795,5.88,0.482993197,0.24,SF
2001,Darvin Ham,12.11111111,13.44444444,2.777777778,1.888888889,2.333333333,0.222222222,3.666666667,1.96,0.591836735,3.2,0.4875,0.64,SF
2001,Darrick Martin,6.4375,1,0.875,0.4375,0,0.875,0.625,1.4,0.885714286,3.04,0.381578947,0.36,PG
2001,Darrell Armstrong,49.54166667,14.29166667,21.83333333,5.625,0.541666667,5.958333333,8.333333333,9.96,0.883534137,40.08,0.412175649,0.04,PG
2001,Darius Miles,30.44,19.08,3.96,2.04,5,0.04,5.88,9.52,0.521008403,25.2,0.504761905,0,SF
2001,Danny Manning,24.12,8.56,3.68,1.88,1.16,0.28,3.84,5.6,0.728571429,20,0.494,0,PF
2001,Danny Fortson,50,49,2.5,1,0,0,5,2.16,0.777777778,2,0.58,0.92,PF
2001,Danny Ferry,17.92,8.92,2.84,1.12,0.84,2.8,2,1.2,0.733333333,15,0.474666667,0,SF
2001,Daniel Santiago,7.727272727,4.636363636,0.5,0.772727273,0.954545455,0,2.136363636,2.44,0.68852459,5.36,0.47761194,0.12,C
2001,Corey Benjamin,14.61904762,4.761904762,3.285714286,1.333333333,0.761904762,1,3,3.32,0.674698795,12.08,0.380794702,0.16,PG
2001,Dana Barros,23.9,4.7,5.5,1.5,0.1,2.2,3,3.2,0.85,16.48,0.444174757,0.2,PG
2001,Dan Majerle,14.83333333,9.222222222,4.888888889,2.944444444,0.833333333,3.166666667,1.944444444,1.76,0.818181818,10.36,0.335907336,0.28,SG
2001,Dan Langhi,4.5,2.05,0.2,0.35,0.05,0,0.4,1.16,0.551724138,3.96,0.373737374,0.2,SF
2001,Damon Stoudamire,42.64,12.12,18.72,4.24,0.32,3.28,7.64,8.28,0.830917874,37.4,0.434224599,0,PG
2001,Damon Jones,20.04347826,5.391304348,9.739130435,1.565217391,0.043478261,3.652173913,3.304347826,2.08,0.711538462,16.64,0.408653846,0.08,PG
2001,Dalibor Bagaric,3.133333333,3.733333333,0.666666667,0.6,1.066666667,0,1.4,1.12,0.464285714,2.6,0.261538462,0.4,C
2001,Dale Davis,23.2,24.2,4.12,1.76,3.04,0,2.68,6.08,0.631578947,19.48,0.496919918,0,C
2001,Cuttino Mobley,61.52,15.88,7.8,3.36,1.04,3.6,6.6,18.96,0.831223629,48.56,0.434102142,0,SG
2001,Courtney Alexander,26.86956522,6.217391304,2.695652174,1.956521739,0.217391304,0.739130435,3.260869565,6,0.82,22.92,0.417102967,0.08,PG
2001,Cory Alexander,5.2,2.5,3.6,1.6,0,0.4,2.5,0.72,0.666666667,2.24,0.321428571,0.6,PG
2001,Corliss Williamson,33.375,13.375,2.541666667,2.083333333,0.875,0,4.583333333,9.48,0.637130802,25.88,0.502318393,0.04,SF
2001,Corie Blount,12.52,16,2.36,1.68,0.88,0.08,2.92,3.32,0.614457831,11.76,0.442176871,0,PF
2001,Dan McClintock,6,5.666666667,0.333333333,0,0.666666667,0,1,0.2,0,0.72,0.5,0.88,C
2001,David Wesley,56.56,8.96,14.44,5.12,0.64,3.88,6.84,13.56,0.799410029,49.56,0.422114609,0,SG
2001,Cal Bowdler,7,3.85,0.2,0.5,1.05,0.05,0.55,1.6,0.825,4.56,0.464912281,0.2,SF
2001,Bryce Drew,16.77777778,3.833333333,10.27777778,1.777777778,0.166666667,2.222222222,3.777777778,0.76,0.736842105,13.08,0.379204893,0.28,PG
2001,Antonio Daniels,29.8,6.52,12.16,2.44,0.56,2.96,4.36,6.24,0.775641026,23.52,0.467687075,0,PG
2001,Antoine Walker,75.68,28.76,17.8,5.52,1.96,8.84,12.04,13.92,0.715517241,68.8,0.413372093,0,PF
2001,Anthony Peeler,32.95833333,8,8,3.791666667,0.75,4.166666667,4.375,3.48,0.862068966,29.28,0.420765027,0.04,SG
2001,Anthony Miller,2,2,0,0,0,0,1,0,,0.08,0.5,0.96,PF
2001,Anthony Mason,51.6,30.8,9.92,3.2,1,0,7.16,18.96,0.780590717,38.16,0.482180294,0,PF
2001,Anthony Johnson,6.5,2.2,3.9,1.15,0.3,0.05,1.7,1.32,0.696969697,6.08,0.348684211,0.2,PG
2001,Anthony Goldwire,8.2,1.2,3.4,0.9,0,0.9,1.5,0.68,0.764705882,3.2,0.375,0.6,PG
2001,Anthony Carter,20.04347826,7.826086957,11.65217391,3.173913043,0.434782609,0.260869565,5.173913043,4.12,0.631067961,19.2,0.40625,0.08,PG
2001,Antawn Jamison,81.76,28.6,6.56,4.56,1.12,2.48,7.96,21.36,0.715355805,72.48,0.441501104,0,SF
2001,Anfernee Hardaway,19.5,9,7.5,3,0.5,1,1.5,0.44,0.636363636,1.44,0.416666667,0.92,SG
2001,Andrew DeClercq,10.44,9.44,1.28,1.64,1.32,0,2.04,3.28,0.573170732,7.72,0.554404145,0,C
2001,Antonio Davis,44.54166667,32.79166667,4.416666667,0.916666667,6.291666667,0,5.625,16.92,0.754137116,34.64,0.433025404,0.04,C
2001,Andre Miller,51.84,14.4,26.28,4.76,1.12,0.68,10.6,18,0.833333333,39.96,0.452452452,0,PG
2001,Alonzo Mourning,44.25,25.25,3,1,7.75,0,7,2.2,0.563636364,5.64,0.517730496,0.84,C
2001,Allen Iverson,95.95652174,11.86956522,14.13043478,7.739130435,0.869565217,4.260869565,10.30434783,28.76,0.813630042,72.52,0.420297849,0.08,SG
2001,Allan Houston,58.36,11.32,6.92,2.08,0.4,3.84,6.44,12.28,0.908794788,48.32,0.448675497,0,SG
2001,Alan Henderson,33.43478261,17.65217391,2.173913043,2.217391304,1.260869565,0,5.47826087,10.84,0.638376384,26.84,0.444113264,0.08,PF
2001,Al Harrington,23.44,15.24,5.2,2.52,0.72,0.04,5.92,6.28,0.656050955,21.72,0.443830571,0,PF
2001,Adrian Griffin,5.470588235,5.117647059,1.588235294,1.058823529,0.294117647,0.529411765,1.058823529,0.96,0.75,3.88,0.340206186,0.32,SF
2001,Adonal Foyle,18,21.31578947,2.526315789,1.631578947,8.210526316,0,4.157894737,2.72,0.441176471,15,0.416,0.24,C
2001,Adam Keefe,6.72,8.36,1.44,1.12,0.8,0.04,1.6,2.52,0.619047619,6.36,0.402515723,0,PF
2001,Aaron Williams,33.52,23.6,3.52,2.36,4.52,0,5.28,12.4,0.787096774,26,0.456923077,0,PF
2001,Aaron McKie,36.58333333,12.95833333,15.70833333,4.416666667,0.333333333,2.208333333,8.458333333,7.76,0.768041237,28.56,0.473389356,0.04,SG
2001,John Amaechi,26,10.72,2.96,1.12,1.16,0,4.96,11.16,0.630824373,23.68,0.400337838,0,C
2001,Alvin Williams,32.08,8.48,16.28,4.92,1.04,1.32,4.12,5.8,0.751724138,30.68,0.430247718,0,SG
2001,Bryon Russell,38.875,13.75,6.666666667,4,0.833333333,3.958333333,4.708333333,11.4,0.778947368,28,0.44,0.04,SF
2001,Antonio Harvey,6.2,2.8,0.8,0.2,1.2,0,0.6,0.24,0.833333333,1.12,0.464285714,0.8,PF
2001,Art Long,0,1.333333333,0.166666667,0,0.5,0,0.333333333,0.08,0,0.16,0,0.76,PF
2001,Bryant Stith,31.5,11.83333333,7,3.875,0.583333333,3.791666667,3.75,8.28,0.845410628,24.44,0.400981997,0.04,SG
2001,Bryant Reeves,24.88,18.08,3.2,1.72,2.16,0.04,3.6,5.68,0.795774648,22.08,0.460144928,0,C
2001,Bruno Sundov,7.166666667,3.833333333,0.333333333,0.333333333,0.666666667,0,0.5,0.2,0.6,1.64,0.487804878,0.76,C
2001,Bruce Bowen,24.92,9.8,5.28,3.32,2.12,4.12,2.96,6.44,0.608695652,23.24,0.363166954,0,SF
2001,Brian Skinner,11.42857143,12,1.285714286,1,0.785714286,0,2.285714286,2.36,0.542372881,6.44,0.397515528,0.44,PF
2001,Brian Shaw,16.84,12.16,10.32,1.96,1.08,1.68,3.88,2.56,0.796875,16.44,0.399026764,0,SG
2001,Brian Grant,50,28.72,4.04,2.4,2.84,0,6.8,14.16,0.796610169,40.4,0.479207921,0,C
2001,Brian Cardinal,4.428571429,3.285714286,0.428571429,1,0.285714286,0,1.285714286,0.72,0.611111111,1.24,0.322580645,0.72,PF
2001,Brevin Knight,16.65,8.4,15.55,5.05,0.2,0.05,4.55,2.64,0.818181818,14.84,0.374663073,0.2,PG
2001,Brent Price,4.333333333,1.333333333,1.666666667,0.666666667,0,0.333333333,1.333333333,0.28,0.857142857,0.44,0.272727273,0.88,PG
2001,Brent Barry,26.77272727,9.590909091,10.22727273,3.636363636,0.636363636,4.954545455,3.909090909,4.12,0.815533981,16.04,0.493765586,0.12,SG
2001,Antonio McDyess,66.27272727,38.40909091,6.636363636,1.954545455,4.636363636,0,7.363636364,17.36,0.700460829,46.6,0.49527897,0.12,PF
2001,Brad Miller,25.25,20.95,5.35,1.65,1.9,0.05,3.65,9.04,0.743362832,15.44,0.435233161,0.2,C
2001,Bobby Jackson,22.64,9.84,6.44,3.48,0.28,1.56,4.12,3.52,0.738636364,21.04,0.439163498,0,PG
2001,Bob Sura,36.625,14.1875,15.125,3.375,0.5,2.9375,10,7.56,0.714285714,20.72,0.38996139,0.36,SG
2001,Bo Outlaw,23.28,24.76,9,4.2,5.48,0.04,5.64,9,0.573333333,14.72,0.614130435,0,PF
2001,Bimbo Coles,15.46666667,3.2,9.2,1.8,0.4,0.133333333,3.933333333,2.24,0.857142857,9.56,0.380753138,0.4,PG
2001,Billy Owens,12.375,12.8125,3.4375,2,0.75,0.1875,2.4375,1.6,0.475,9.2,0.382608696,0.36,PF
2001,Bill Curley,5.25,3.083333333,0.25,0.583333333,0.75,0.083333333,1.333333333,0.76,0.631578947,1.88,0.531914894,0.52,PF
2001,Ben Wallace,20.52,42.08,4.92,4.28,7.44,0.04,4.68,9.52,0.336134454,17.6,0.490909091,0,C
2001,Baron Davis,45.24,16.32,23.92,6.8,1.44,3.4,9.04,13.48,0.676557864,38.28,0.42737722,0,PG
2001,Avery Johnson,18.23529412,5,13.94117647,1.941176471,0.235294118,0.058823529,3.529411765,2.4,0.683333333,12,0.446666667,0.32,PG
2001,Austin Croshere,32.88,15.48,3.68,1.44,2,2.8,5.44,9.24,0.865800866,28.04,0.393723252,0,PF
2001,Arvydas Sabonis,26.7826087,14.39130435,3.956521739,1.739130435,2.695652174,0.043478261,3.695652174,6.24,0.775641026,20.64,0.478682171,0.08,C
2001,Bonzi Wells,41.2173913,15.95652174,9.043478261,4.086956522,0.869565217,0.739130435,7.347826087,9.52,0.659663866,29.04,0.533057851,0.08,SF
2001,David Wingate,6,0,2,0,0,0,0,0,,0.12,1,0.96,SG
2001,A.J. Guyton,15.23076923,2.769230769,4.923076923,0.692307692,0.384615385,2.076923077,1.846153846,0.72,0.833333333,7.68,0.40625,0.48,PG
2001,Jake Voskuhl,5,5.666666667,0.833333333,0.833333333,1,0,2,0.56,0.571428571,1,0.44,0.76,C
2001,Jake Tsakalidis,11.63636364,11,0.863636364,0.454545455,2.5,0,3,3.64,0.593406593,8.6,0.469767442,0.12,C
2001,Jahidi White,26.5,23.68181818,0.909090909,1.454545455,5.045454545,0,6.181818182,12.48,0.567307692,16.32,0.49754902,0.12,C
2001,Jacque Vaughn,19.92,6,12.92,1.92,0.12,1.2,5.16,6.56,0.780487805,15.72,0.432569975,0,PG
2001,Jabari Smith,3.714285714,1.142857143,0.857142857,0.571428571,0,0,0.428571429,0.24,0.666666667,0.88,0.5,0.72,C
2001,J.R. Reid,3.333333333,2.666666667,0.333333333,0.666666667,0.333333333,0,0.333333333,0.32,0.75,0.2,0.4,0.88,PF
2001,Isaiah Rider,22.04347826,6.782608696,4.826086957,1.173913043,0.304347826,1.47826087,4.260869565,3.32,0.855421687,18.88,0.425847458,0.08,SG
2001,Ira Newble,6,3.888888889,0.666666667,0.222222222,0.444444444,0.444444444,0.777777778,0.64,0.5,2.2,0.381818182,0.64,SF
2001,Ira Bowman,0,1,3.5,0,0,0,0.5,0,,0.08,0,0.92,PG
2001,Hubert Davis,24.95238095,6.619047619,5.238095238,1.666666667,0.047619048,3.714285714,3.857142857,2.48,0.870967742,17.32,0.452655889,0.16,PG
2001,Howard Eisley,29.64,7.88,11.8,3.96,0.48,4.28,4.08,5.04,0.825396825,27,0.392592593,0,SG
2001,Horace Grant,27.375,22.70833333,5.041666667,2.125,2.541666667,0,2,6.76,0.775147929,22.76,0.462214411,0.04,PF
2001,Hersey Hawkins,7.625,3.333333333,3,1.375,0.375,0.708333333,0.791666667,2.52,0.857142857,5.48,0.408759124,0.04,SG
2001,Hanno Mottola,13.29166667,7.25,1.041666667,0.458333333,0.375,0,2.791666667,3.6,0.811111111,11.08,0.444043321,0.04,SF
2001,Hakeem Olajuwon,34.45,21.55,3.6,3.5,4.4,0,4.05,7.92,0.621212121,22.72,0.498239437,0.2,C
2001,Greg Ostertag,14.52,16.6,0.88,0.88,5.68,0.04,2.52,6.04,0.556291391,11.24,0.494661922,0,C
2001,Greg Foster,5.208333333,4.666666667,1.333333333,0.375,0.5,0.125,1.041666667,0.56,0.714285714,5.32,0.421052632,0.04,C
2001,Greg Buckner,14.3125,9.8125,3.0625,2.0625,0.5625,0.125,1.6875,3.24,0.728395062,7.68,0.4375,0.36,SG
2001,Greg Anthony,14.94736842,3.210526316,4.315789474,2.105263158,0.157894737,3.421052632,2.263157895,1.48,0.675675676,10.12,0.383399209,0.24,PG
2001,Grant Long,18.85714286,13.04761905,3.952380952,3.428571429,0.714285714,0.19047619,2.952380952,6.28,0.713375796,12.76,0.438871473,0.16,PF
2001,Grant Hill,27.5,12.5,12.5,2.5,1,0.5,5.5,1.04,0.615384615,1.72,0.441860465,0.92,SF
2001,Glenn Robinson,66.96,21.04,10.08,3.44,2.48,2.2,8.76,12.24,0.820261438,58.4,0.468493151,0,SF
2001,Glen Rice,39.08695652,13.34782609,3.869565217,1.782608696,0.565217391,3.565217391,4.173913043,7.28,0.851648352,30.08,0.440159574,0.08,SF
2001,DeShawn Stevenson,4.684210526,1.473684211,0.947368421,0.526315789,0.105263158,0.052631579,1.473684211,1.52,0.684210526,3.64,0.340659341,0.24,SG
2001,Jalen Rose,67.18181818,16.31818182,19.77272727,2.954545455,1.954545455,2.681818182,9.590909091,13.76,0.828488372,49.68,0.456521739,0.12,SF
2001,Jamaal Magloire,14.73913043,12.82608696,1.173913043,0.782608696,3.391304348,0,2.652173913,5.8,0.655172414,10.84,0.450184502,0.08,C
2001,Jamal Crawford,12.81818182,4.045454545,6.409090909,1.954545455,0.636363636,1.863636364,3.863636364,1.36,0.794117647,12.16,0.351973684,0.12,PG
2001,Joe Smith,38.5,22.31818182,3.590909091,2.136363636,2.272727273,0,4,11.48,0.804878049,30.6,0.402614379,0.12,PF
2001,Jim McIlvaine,4,5,0.571428571,1,2.142857143,0,1.285714286,0.48,0.666666667,1.12,0.357142857,0.72,C
2001,Jim Jackson,35.72222222,12.44444444,9.055555556,2.944444444,0.555555556,1.444444444,7.222222222,6.76,0.822485207,25.28,0.378164557,0.28,SF
2001,Jerry Stackhouse,95.2,12.6,16.4,3.88,2.16,6.64,13.04,32.4,0.822222222,77.08,0.401660612,0,SG
2001,Jerome Williams,18.6,19.1,2.25,2.85,1,0,3.15,5.4,0.740740741,11.76,0.462585034,0.2,PF
2001,Jerome Moiso,2.692307692,3.230769231,0.230769231,0.230769231,0.307692308,0,1.384615385,1.04,0.423076923,1.2,0.4,0.48,C
2001,Jerome Kersey,5.538461538,3.461538462,1.153846154,1.076923077,0.615384615,0,0.461538462,0.64,0.5,2.76,0.463768116,0.48,SF
2001,Jermaine O'Neal,41.64,31.76,3.92,1.96,9.12,0,6.44,15.52,0.600515464,34.72,0.465437788,0,C
2001,Jelani McCoy,13.20833333,10.45833333,2.375,0.75,2.041666667,0,3.125,3.72,0.440860215,10.56,0.522727273,0.04,C
2001,Jeff McInnis,41.84,8.8,17.88,3,0.28,2.08,4.52,6.44,0.807453416,37.32,0.463022508,0,PG
2001,Jeff Foster,9.96,15.56,1.32,1.56,1.12,0.08,2.08,3.64,0.516483516,8.52,0.469483568,0,C
2001,Gerard King,15.42857143,9.214285714,2.214285714,1,0.785714286,0,3.357142857,1.8,0.8,7.04,0.511363636,0.44,SF
2001,Jason Williams,30,7.708333333,17.33333333,3.916666667,0.375,4.083333333,6.666666667,3.04,0.789473684,27.6,0.407246377,0.04,PG
2001,Jason Kidd,51.96,19.76,30.12,6.64,0.92,2.76,11.44,16.12,0.813895782,43.88,0.41112124,0,PG
2001,Jason Hart,2,0,1,0,0,0,2,0,,0.04,1,0.96,PG
2001,Jason Collier,7.1,3.7,0.6,0.2,0.3,0,1.1,0.96,0.708333333,2.84,0.38028169,0.6,C
2001,Jason Caffey,21.73913043,15.34782609,2.304347826,1.652173913,1.086956522,0,3.347826087,8.44,0.672985782,14.68,0.48773842,0.08,PF
2001,Jaren Jackson,4.333333333,1.333333333,0.777777778,0.555555556,0,0.777777778,0.333333333,0.08,0,1.6,0.4,0.64,SG
2001,Jamie Feick,7.333333333,18.66666667,1.666666667,2.666666667,1,0,2.333333333,0.48,0.5,0.92,0.347826087,0.88,C
2001,James Robinson,3.333333333,2.666666667,0,1.333333333,0.333333333,0.666666667,1.333333333,0,,0.44,0.363636364,0.88,PG
2001,James Posey,26.64,17.24,6.52,3.72,1.6,2.6,4.08,5.64,0.815602837,23.6,0.411864407,0,SF
2001,Jamel Thomas,4.333333333,3,0,1,0,0.333333333,2,0,,0.76,0.315789474,0.88,SF
2001,Jamal Robinson,2,3.666666667,0.666666667,2,0,0,1,0,,0.88,0.136363636,0.88,SF
2001,Jamal Mashburn,61.12,23.04,16.44,3.4,0.52,4.12,8.44,14.56,0.766483516,55.52,0.412824207,0,SF
2001,Jason Terry,64.76,10.76,16.12,4.16,0.48,4.96,9.56,14.32,0.846368715,54.68,0.435991222,0,SG
2001,George McCloud,29.16,8.96,11.16,2.12,1.08,3.08,4.68,7.24,0.839779006,26.2,0.381679389,0,SF
2001,Hedo Turkoglu,15.64,8.4,2.76,2.08,0.96,1.12,2.2,4.48,0.776785714,13.4,0.411940299,0,SF
2001,Gary Trent,10.23076923,7.076923077,0.769230769,1,0.615384615,0,1.692307692,1.44,0.527777778,5.2,0.438461538,0.48,PF
2001,Dragan Tarlac,5.421052632,6.421052632,1.631578947,0.368421053,1,0,2,1.32,0.757575758,3.96,0.393939394,0.24,C
2001,Doug West,5.6,3,2.8,0.6,0.8,0,0.8,0.28,0.857142857,1.52,0.289473684,0.8,SG
2001,Doug Overton,12.5,3.9,7.2,0.8,0,1.1,3.1,0.64,0.625,5.56,0.374100719,0.6,PG
2001,Doug Christie,39.84,14.2,11.56,7.32,1.8,3.76,6.16,12.48,0.897435897,31.52,0.394670051,0,SG
2001,Donyell Marshall,44,22.64,5.32,3.4,3.12,1.64,5.12,10.92,0.750915751,33.96,0.502944641,0,SF
2001,Donnell Harvey,2.75,2.5,0.25,0.375,0.125,0,0.875,0.64,0.375,0.56,0.571428571,0.68,PF
2001,Don Reid,8.4,9.68,0.84,0.92,2.16,0,1.92,3,0.613333333,5.8,0.565517241,0,PF
2001,Don MacLean,6.2,3.6,0.8,1,0.2,0.4,2,0.48,0.75,0.8,0.5,0.8,SF
2001,Dirk Nowitzki,71.36,30.16,6.92,3.16,4.04,6.04,6.24,21.52,0.838289963,49.88,0.47393745,0,PF
2001,George Lynch,27.44,23.6,5.56,3.96,1.2,0.6,4.36,6.84,0.719298246,24.64,0.444805195,0,SF
2001,Dikembe Mutombo,31.20833333,42.29166667,3.166666667,1.208333333,8.458333333,0,6,11.64,0.725085911,22.24,0.48381295,0.04,C
2001,Duane Causwell,5.428571429,5.928571429,0.357142857,0.571428571,1.285714286,0,1.642857143,1,0.48,3.4,0.376470588,0.44,C
2001,Devean George,9.1,5.5,0.95,0.75,0.75,0.75,1.7,2.2,0.709090909,8.28,0.309178744,0.2,SF
2001,Desmond Mason,18.52,9.96,2.52,1.56,0.8,0.72,2.12,3.64,0.736263736,17.56,0.430523918,0,SF
2001,Derrick McKey,6.590909091,8,3.363636364,2.181818182,0.590909091,0.181818182,2.136363636,1.08,0.777777778,5.44,0.441176471,0.12,SF
2001,Derrick Dial,6.615384615,2.923076923,1.615384615,0.307692308,0.461538462,0.153846154,0.923076923,0.84,0.571428571,3.32,0.43373494,0.48,SG
2001,Derrick Coleman,21.30769231,14.15384615,3,0.769230769,1.615384615,1.538461538,3.230769231,3.68,0.684782609,10.2,0.380392157,0.48,PF
